datetime,meter_id,meter_reading,watts,kwh 
4/30/2024 6:30:00 AM,179103425,1101.02,4404080.0,1101.02
4/30/2024 6:45:00 AM,179103425,2254.9,9019600.0,2254.9
4/30/2024 7:00:00 AM,179103425,4585.18,18340720.0,4585.18
4/30/2024 7:15:00 AM,179103425,4568.39,18273560.0,4568.39
4/30/2024 7:30:00 AM,179103425,4963.52,19854080.0,4963.52
4/30/2024 7:45:00 AM,179103425,1132.91,4531640.0,1132.91
4/30/2024 8:00:00 AM,179103425,1138.24,4552960.0,1138.24
4/30/2024 8:15:00 AM,179103425,1072.09,4288360.0,1072.09
4/30/2024 8:30:00 AM,179103425,1512.85,6051400.0,1512.85
4/30/2024 8:45:00 AM,179103425,5405.35,21621400.0,5405.35
4/30/2024 9:00:00 AM,179103425,5453.07,21812280.0,5453.07
4/30/2024 9:15:00 AM,179103425,1525.13,6100520.0,1525.13
4/30/2024 9:30:00 AM,179103425,1491.81,5967240.0,1491.81
4/30/2024 9:45:00 AM,179103425,1535.59,6142360.0,1535.59
4/30/2024 10:00:00 AM,179103425,1894.7,7578800.0,1894.7
4/30/2024 10:15:00 AM,179103425,1641.94,6567760.0,1641.94
4/30/2024 10:30:00 AM,179103425,1603.48,6413920.0,1603.48
4/30/2024 10:45:00 AM,179103425,1594.17,6376680.0,1594.17
4/30/2024 11:00:00 AM,179103425,1646.84,6587360.0,1646.84
4/30/2024 11:15:00 AM,179103425,4854.69,19418760.0,4854.69
4/30/2024 11:30:00 AM,179103425,758.65,3034600.0,758.65
4/30/2024 11:45:00 AM,179103425,755.59,3022360.0,755.59
4/30/2024 12:00:00 PM,179103425,687.91,2751640.0,687.91
4/30/2024 12:15:00 AM,179103728,29936.95,119747800.0,29936.95
4/30/2024 12:30:00 AM,179103728,29321.55,117286200.0,29321.55
4/30/2024 12:45:00 AM,179103728,29162.84,116651360.0,29162.84
4/30/2024 1:00:00 AM,179103728,29517.69,118070760.0,29517.69
4/30/2024 1:15:00 AM,179103728,29315.09,117260360.0,29315.09
4/30/2024 1:30:00 AM,179103728,29135.33,116541320.0,29135.33
4/30/2024 1:45:00 AM,179103728,29043.19,116172760.0,29043.19
4/30/2024 2:00:00 AM,179103728,29243.7,116974800.0,29243.7
4/30/2024 2:15:00 AM,179103728,28840.19,115360760.0,28840.19
4/30/2024 2:30:00 AM,179103728,29680.2,118720800.0,29680.2
4/30/2024 2:45:00 AM,179103728,28652.65,114610600.0,28652.65
4/30/2024 3:00:00 AM,179103728,29491.39,117965560.0,29491.39
4/30/2024 3:15:00 AM,179103728,32741.59,130966360.0,32741.59
4/30/2024 3:30:00 AM,179103728,29517.48,118069920.0,29517.48
4/30/2024 3:45:00 AM,179103728,29076.0,116304000.0,29076.0
4/30/2024 4:00:00 AM,179103728,29145.91,116583640.0,29145.91
4/30/2024 4:15:00 AM,179103728,36197.33,144789320.0,36197.33
4/30/2024 4:30:00 AM,179103728,28299.72,113198880.0,28299.72
4/30/2024 4:45:00 AM,179103728,28795.94,115183760.0,28795.94
4/30/2024 5:00:00 AM,179103728,38285.3,153141200.0,38285.3
4/30/2024 5:15:00 AM,179103728,28648.55,114594200.0,28648.55
4/30/2024 5:30:00 AM,179103728,28100.91,112403640.0,28100.91
4/30/2024 5:45:00 AM,179103728,28673.18,114692720.0,28673.18
4/30/2024 6:00:00 AM,179103728,28510.84,114043360.0,28510.84
4/30/2024 6:15:00 AM,179103728,81666.52,326666080.0,81666.52
4/30/2024 6:30:00 AM,179103728,44501.84,178007360.0,44501.84
4/30/2024 6:45:00 AM,179103728,67273.95,269095800.0,67273.95
4/30/2024 7:00:00 AM,179103728,61017.15,244068600.0,61017.15
4/30/2024 7:15:00 AM,179103728,58064.09,232256360.0,58064.09
4/30/2024 7:30:00 AM,179103728,55256.92,221027680.0,55256.92
4/30/2024 7:45:00 AM,179103728,55945.66,223782640.0,55945.66
4/30/2024 8:00:00 AM,179103728,56608.57,226434280.0,56608.57
4/30/2024 8:15:00 AM,179103728,54209.91,216839640.0,54209.91
4/30/2024 8:30:00 AM,179103728,54455.62,217822480.0,54455.62
4/30/2024 8:45:00 AM,179103728,55972.63,223890520.0,55972.63
4/30/2024 9:00:00 AM,179103728,61295.27,245181080.0,61295.27
4/30/2024 9:15:00 AM,179103728,58795.0,235180000.0,58795.0
4/30/2024 9:30:00 AM,179103728,66186.89,264747560.0,66186.89
4/30/2024 9:45:00 AM,179103728,67248.95,268995800.0,67248.95
4/30/2024 10:00:00 AM,179103728,71427.66,285710640.0,71427.66
4/30/2024 10:15:00 AM,179103728,73079.68,292318720.0,73079.68
4/30/2024 10:30:00 AM,179103728,71477.41,285909640.0,71477.41
4/30/2024 10:45:00 AM,179103728,75427.55,301710200.0,75427.55
4/30/2024 11:00:00 AM,179103728,76689.09,306756360.0,76689.09
4/30/2024 11:15:00 AM,179103728,77580.86,310323440.0,77580.86
4/30/2024 11:30:00 AM,179103728,78597.89,314391560.0,78597.89
4/30/2024 11:45:00 AM,179103728,75900.57,303602280.0,75900.57
4/30/2024 12:00:00 PM,179103728,74710.15,298840600.0,74710.15
4/30/2024 12:15:00 AM,179103829,4120.21,16480840.0,4120.21
4/30/2024 12:30:00 AM,179103829,4049.64,16198560.0,4049.64
4/30/2024 12:45:00 AM,179103829,6834.14,27336560.0,6834.14
4/30/2024 1:00:00 AM,179103829,9153.98,36615920.0,9153.98
4/30/2024 1:15:00 AM,179103829,8281.09,33124360.0,8281.09
4/30/2024 1:30:00 AM,179103829,8234.7,32938800.000000004,8234.7
4/30/2024 1:45:00 AM,179103829,8327.33,33309320.0,8327.33
4/30/2024 2:00:00 AM,179103829,8257.81,33031239.999999996,8257.81
4/30/2024 2:15:00 AM,179103829,6507.0,26028000.0,6507.0
4/30/2024 2:30:00 AM,179103829,6557.66,26230640.0,6557.66
4/30/2024 2:45:00 AM,179103829,6610.41,26441640.0,6610.41
4/30/2024 3:00:00 AM,179103829,4167.69,16670759.999999998,4167.69
4/30/2024 3:15:00 AM,179103829,4022.8,16091200.0,4022.8
4/30/2024 3:30:00 AM,179103829,4027.28,16109120.0,4027.28
4/30/2024 3:45:00 AM,179103829,3866.65,15466600.0,3866.65
4/30/2024 4:00:00 AM,179103829,3924.42,15697680.0,3924.42
4/30/2024 4:15:00 AM,179103829,4784.68,19138720.0,4784.68
4/30/2024 4:30:00 AM,179103829,7361.37,29445480.0,7361.37
4/30/2024 4:45:00 AM,179103829,7438.23,29752920.0,7438.23
4/30/2024 5:00:00 AM,179103829,4815.2,19260800.0,4815.2
4/30/2024 5:15:00 AM,179103829,4734.51,18938040.0,4734.51
4/30/2024 5:30:00 AM,179103829,4577.85,18311400.0,4577.85
4/30/2024 5:45:00 AM,179103829,6571.75,26287000.0,6571.75
4/30/2024 6:00:00 AM,179103829,5751.67,23006680.0,5751.67
4/30/2024 6:15:00 AM,179103829,6445.16,25780640.0,6445.16
4/30/2024 6:30:00 AM,179103829,6605.58,26422320.0,6605.58
4/30/2024 6:45:00 AM,179103829,19675.09,78700360.0,19675.09
4/30/2024 7:00:00 AM,179103829,19877.65,79510600.0,19877.65
4/30/2024 7:15:00 AM,179103829,14834.86,59339440.0,14834.86
4/30/2024 7:30:00 AM,179103829,10937.72,43750880.0,10937.72
4/30/2024 7:45:00 AM,179103829,10812.6,43250400.0,10812.6
4/30/2024 8:00:00 AM,179103829,14531.48,58125920.0,14531.48
4/30/2024 8:15:00 AM,179103829,7281.17,29124680.0,7281.17
4/30/2024 8:30:00 AM,179103829,4746.75,18987000.0,4746.75
4/30/2024 8:45:00 AM,179103829,4622.64,18490560.0,4622.64
4/30/2024 9:00:00 AM,179103829,4909.05,19636200.0,4909.05
4/30/2024 9:15:00 AM,179103829,4936.91,19747640.0,4936.91
4/30/2024 9:30:00 AM,179103829,14940.22,59760880.0,14940.22
4/30/2024 9:45:00 AM,179103829,10158.44,40633760.0,10158.44
4/30/2024 10:00:00 AM,179103829,7496.38,29985520.0,7496.38
4/30/2024 10:15:00 AM,179103829,7673.98,30695920.0,7673.98
4/30/2024 10:30:00 AM,179103829,10178.14,40712560.0,10178.14
4/30/2024 10:45:00 AM,179103829,10302.2,41208800.0,10302.2
4/30/2024 11:00:00 AM,179103829,10908.37,43633480.0,10908.37
4/30/2024 11:15:00 AM,179103829,16325.64,65302560.0,16325.64
4/30/2024 11:30:00 AM,179103829,23096.13,92384520.0,23096.13
4/30/2024 11:45:00 AM,179103829,19991.43,79965720.0,19991.43
4/30/2024 12:00:00 PM,179103829,12425.59,49702360.0,12425.59
4/30/2024 12:15:00 AM,179104325,70989.11,283956440.0,70989.11
4/30/2024 12:30:00 AM,179104325,69247.91,276991640.0,69247.91
4/30/2024 12:45:00 AM,179104325,67611.84,270447360.0,67611.84
4/30/2024 1:00:00 AM,179104325,70309.96,281239840.0,70309.96
4/30/2024 1:15:00 AM,179104325,68208.52,272834080.0,68208.52
4/30/2024 1:30:00 AM,179104325,70303.66,281214640.0,70303.66
4/30/2024 1:45:00 AM,179104325,68567.34,274269360.0,68567.34
4/30/2024 2:00:00 AM,179104325,69406.89,277627560.0,69406.89
4/30/2024 2:15:00 AM,179104325,68170.23,272680920.0,68170.23
4/30/2024 2:30:00 AM,179104325,68468.33,273873320.0,68468.33
4/30/2024 2:45:00 AM,179104325,69137.53,276550120.0,69137.53
4/30/2024 3:00:00 AM,179104325,69328.45,277313800.0,69328.45
4/30/2024 3:15:00 AM,179104325,67618.33,270473320.0,67618.33
4/30/2024 3:30:00 AM,179104325,69573.4,278293600.0,69573.4
4/30/2024 3:45:00 AM,179104325,68282.26,273129040.0,68282.26
4/30/2024 4:00:00 AM,179104325,67065.96,268263840.00000003,67065.96
4/30/2024 4:15:00 AM,179104325,67564.34,270257360.0,67564.34
4/30/2024 4:30:00 AM,179104325,68438.73,273754920.0,68438.73
4/30/2024 4:45:00 AM,179104325,67782.75,271131000.0,67782.75
4/30/2024 5:00:00 AM,179104325,67755.32,271021280.0,67755.32
4/30/2024 5:15:00 AM,179104325,67286.33,269145320.0,67286.33
4/30/2024 5:30:00 AM,179104325,67904.83,271619320.0,67904.83
4/30/2024 5:45:00 AM,179104325,67110.12,268440480.0,67110.12
4/30/2024 6:00:00 AM,179104325,67609.54,270438160.0,67609.54
4/30/2024 6:15:00 AM,179104325,109961.18,439844720.0,109961.18
4/30/2024 6:30:00 AM,179104325,162717.36,650869440.0,162717.36
4/30/2024 6:45:00 AM,179104325,151024.63,604098520.0,151024.63
4/30/2024 7:00:00 AM,179104325,158776.17,635104680.0,158776.17
4/30/2024 7:15:00 AM,179104325,168209.78,672839120.0,168209.78
4/30/2024 7:30:00 AM,179104325,161039.2,644156800.0,161039.2
4/30/2024 7:45:00 AM,179104325,167068.23,668272920.0,167068.23
4/30/2024 8:00:00 AM,179104325,165892.78,663571120.0,165892.78
4/30/2024 8:15:00 AM,179104325,175925.67,703702680.0,175925.67
4/30/2024 8:30:00 AM,179104325,181880.95,727523800.0,181880.95
4/30/2024 8:45:00 AM,179104325,187121.88,748487520.0,187121.88
4/30/2024 9:00:00 AM,179104325,196987.89,787951560.0,196987.89
4/30/2024 9:15:00 AM,179104325,199782.86,799131440.0,199782.86
4/30/2024 9:30:00 AM,179104325,193904.7,775618800.0,193904.7
4/30/2024 9:45:00 AM,179104325,208039.48,832157920.0,208039.48
4/30/2024 10:00:00 AM,179104325,226582.27,906329080.0,226582.27
4/30/2024 10:15:00 AM,179104325,222977.14,891908560.0,222977.14
4/30/2024 10:30:00 AM,179104325,224436.17,897744680.0,224436.17
4/30/2024 10:45:00 AM,179104325,220148.13,880592520.0,220148.13
4/30/2024 11:00:00 AM,179104325,239507.03,958028120.0,239507.03
4/30/2024 11:15:00 AM,179104325,231910.47,927641880.0,231910.47
4/30/2024 11:30:00 AM,179104325,226377.44,905509760.0,226377.44
4/30/2024 11:45:00 AM,179104325,238836.69,955346760.0,238836.69
4/30/2024 12:00:00 PM,179104325,237878.13,951512520.0,237878.13
4/30/2024 12:15:00 AM,179105326,56007.65,224030600.0,56007.65
4/30/2024 12:30:00 AM,179105326,51443.96,205775840.0,51443.96
4/30/2024 12:45:00 AM,179105326,50832.13,203328520.0,50832.13
4/30/2024 1:00:00 AM,179105326,43224.3,172897200.0,43224.3
4/30/2024 1:15:00 AM,179105326,44314.39,177257560.0,44314.39
4/30/2024 1:30:00 AM,179105326,47972.43,191889720.0,47972.43
4/30/2024 1:45:00 AM,179105326,46218.79,184875160.0,46218.79
4/30/2024 2:00:00 AM,179105326,40414.05,161656200.0,40414.05
4/30/2024 2:15:00 AM,179105326,40550.87,162203480.0,40550.87
4/30/2024 2:30:00 AM,179105326,39290.32,157161280.0,39290.32
4/30/2024 2:45:00 AM,179105326,46445.12,185780480.0,46445.12
4/30/2024 3:00:00 AM,179105326,47293.54,189174160.0,47293.54
4/30/2024 3:15:00 AM,179105326,48700.23,194800920.0,48700.23
4/30/2024 3:30:00 AM,179105326,45370.3,181481200.0,45370.3
4/30/2024 3:45:00 AM,179105326,43244.84,172979360.0,43244.84
4/30/2024 4:00:00 AM,179105326,45005.5,180022000.0,45005.5
4/30/2024 4:15:00 AM,179105326,48071.21,192284840.0,48071.21
4/30/2024 4:30:00 AM,179105326,52582.29,210329160.0,52582.29
4/30/2024 4:45:00 AM,179105326,52131.29,208525160.0,52131.29
4/30/2024 5:00:00 AM,179105326,40899.06,163596240.0,40899.06
4/30/2024 5:15:00 AM,179105326,38830.26,155321040.0,38830.26
4/30/2024 5:30:00 AM,179105326,36804.29,147217160.0,36804.29
4/30/2024 5:45:00 AM,179105326,51644.48,206577920.0,51644.48
4/30/2024 6:00:00 AM,179105326,52587.84,210351360.0,52587.84
4/30/2024 6:15:00 AM,179105326,51467.5,205870000.0,51467.5
4/30/2024 6:30:00 AM,179105326,47718.13,190872520.0,47718.13
4/30/2024 6:45:00 AM,179105326,57482.07,229928280.0,57482.07
4/30/2024 7:00:00 AM,179105326,61380.44,245521760.0,61380.44
4/30/2024 7:15:00 AM,179105326,59404.75,237619000.0,59404.75
4/30/2024 7:30:00 AM,179105326,58345.86,233383440.0,58345.86
4/30/2024 7:45:00 AM,179105326,45998.12,183992480.0,45998.12
4/30/2024 8:00:00 AM,179105326,45218.97,180875880.0,45218.97
4/30/2024 8:15:00 AM,179105326,46633.61,186534440.0,46633.61
4/30/2024 8:30:00 AM,179105326,52768.0,211072000.0,52768.0
4/30/2024 8:45:00 AM,179105326,51922.32,207689280.0,51922.32
4/30/2024 9:00:00 AM,179105326,52849.79,211399160.0,52849.79
4/30/2024 9:15:00 AM,179105326,58723.23,234892920.0,58723.23
4/30/2024 9:30:00 AM,179105326,58708.23,234832920.0,58708.23
4/30/2024 9:45:00 AM,179105326,48986.48,195945920.0,48986.48
4/30/2024 10:00:00 AM,179105326,55329.96,221319840.0,55329.96
4/30/2024 10:15:00 AM,179105326,54747.48,218989920.0,54747.48
4/30/2024 10:30:00 AM,179105326,55402.62,221610480.0,55402.62
4/30/2024 10:45:00 AM,179105326,72914.74,291658960.0,72914.74
4/30/2024 11:00:00 AM,179105326,64918.31,259673240.0,64918.31
4/30/2024 11:15:00 AM,179105326,64996.27,259985080.0,64996.27
4/30/2024 11:30:00 AM,179105326,68573.3,274293200.0,68573.3
4/30/2024 11:45:00 AM,179105326,69061.29,276245160.0,69061.29
4/30/2024 12:00:00 PM,179105326,70313.87,281255480.0,70313.87
4/30/2024 12:15:00 AM,179105427,23076.09,92304360.0,23076.09
4/30/2024 12:30:00 AM,179105427,23223.01,92892040.0,23223.01
4/30/2024 12:45:00 AM,179105427,24958.74,99834960.0,24958.74
4/30/2024 1:00:00 AM,179105427,34935.07,139740280.0,34935.07
4/30/2024 1:15:00 AM,179105427,22650.55,90602200.0,22650.55
4/30/2024 1:30:00 AM,179105427,31902.12,127608480.0,31902.12
4/30/2024 1:45:00 AM,179105427,22561.91,90247640.0,22561.91
4/30/2024 2:00:00 AM,179105427,22693.33,90773320.0,22693.33
4/30/2024 2:15:00 AM,179105427,24701.53,98806120.0,24701.53
4/30/2024 2:30:00 AM,179105427,23945.84,95783360.0,23945.84
4/30/2024 2:45:00 AM,179105427,22586.58,90346320.0,22586.58
4/30/2024 3:00:00 AM,179105427,22939.7,91758800.0,22939.7
4/30/2024 3:15:00 AM,179105427,22779.09,91116360.0,22779.09
4/30/2024 3:30:00 AM,179105427,24624.73,98498920.0,24624.73
4/30/2024 3:45:00 AM,179105427,22457.67,89830680.0,22457.67
4/30/2024 4:00:00 AM,179105427,24258.09,97032360.0,24258.09
4/30/2024 4:15:00 AM,179105427,22555.64,90222560.0,22555.64
4/30/2024 4:30:00 AM,179105427,24526.07,98104280.0,24526.07
4/30/2024 4:45:00 AM,179105427,26458.31,105833240.0,26458.31
4/30/2024 5:00:00 AM,179105427,29266.8,117067200.0,29266.8
4/30/2024 5:15:00 AM,179105427,27592.02,110368080.0,27592.02
4/30/2024 5:30:00 AM,179105427,24441.52,97766080.0,24441.52
4/30/2024 5:45:00 AM,179105427,26824.01,107296040.0,26824.01
4/30/2024 6:00:00 AM,179105427,26770.92,107083680.0,26770.92
4/30/2024 6:15:00 AM,179105427,26263.33,105053320.0,26263.33
4/30/2024 6:30:00 AM,179105427,23514.1,94056400.0,23514.1
4/30/2024 6:45:00 AM,179105427,26762.56,107050240.0,26762.56
4/30/2024 7:00:00 AM,179105427,30881.64,123526560.0,30881.64
4/30/2024 7:15:00 AM,179105427,28519.22,114076880.0,28519.22
4/30/2024 7:30:00 AM,179105427,31646.13,126584520.0,31646.13
4/30/2024 7:45:00 AM,179105427,29979.67,119918680.0,29979.67
4/30/2024 8:00:00 AM,179105427,29724.34,118897360.0,29724.34
4/30/2024 8:15:00 AM,179105427,34465.44,137861760.0,34465.44
4/30/2024 8:30:00 AM,179105427,41854.41,167417640.0,41854.41
4/30/2024 8:45:00 AM,179105427,33353.16,133412640.00000001,33353.16
4/30/2024 9:00:00 AM,179105427,33172.69,132690760.00000001,33172.69
4/30/2024 9:15:00 AM,179105427,32599.79,130399160.0,32599.79
4/30/2024 9:30:00 AM,179105427,41743.99,166975960.0,41743.99
4/30/2024 9:45:00 AM,179105427,33376.0,133504000.0,33376.0
4/30/2024 10:00:00 AM,179105427,34317.3,137269200.0,34317.3
4/30/2024 10:15:00 AM,179105427,33002.52,132010079.99999999,33002.52
4/30/2024 10:30:00 AM,179105427,44549.7,178198800.0,44549.7
4/30/2024 10:45:00 AM,179105427,30302.76,121211040.0,30302.76
4/30/2024 11:00:00 AM,179105427,42924.91,171699640.0,42924.91
4/30/2024 11:15:00 AM,179105427,46657.44,186629760.0,46657.44
4/30/2024 11:30:00 AM,179105427,44515.95,178063800.0,44515.95
4/30/2024 11:45:00 AM,179105427,32361.59,129446360.0,32361.59
4/30/2024 12:00:00 PM,179105427,42699.36,170797440.0,42699.36
4/30/2024 12:15:00 AM,179105427,23076.09,92304360.0,23076.09
4/30/2024 12:30:00 AM,179105427,23223.01,92892040.0,23223.01
4/30/2024 12:45:00 AM,179105427,24958.74,99834960.0,24958.74
4/30/2024 1:00:00 AM,179105427,34935.07,139740280.0,34935.07
4/30/2024 1:15:00 AM,179105427,22650.55,90602200.0,22650.55
4/30/2024 1:30:00 AM,179105427,31902.12,127608480.0,31902.12
4/30/2024 1:45:00 AM,179105427,22561.91,90247640.0,22561.91
4/30/2024 2:00:00 AM,179105427,22693.33,90773320.0,22693.33
4/30/2024 2:15:00 AM,179105427,24701.53,98806120.0,24701.53
4/30/2024 2:30:00 AM,179105427,23945.84,95783360.0,23945.84
4/30/2024 2:45:00 AM,179105427,22586.58,90346320.0,22586.58
4/30/2024 3:00:00 AM,179105427,22939.7,91758800.0,22939.7
4/30/2024 3:15:00 AM,179105427,22779.09,91116360.0,22779.09
4/30/2024 3:30:00 AM,179105427,24624.73,98498920.0,24624.73
4/30/2024 3:45:00 AM,179105427,22457.67,89830680.0,22457.67
4/30/2024 4:00:00 AM,179105427,24258.09,97032360.0,24258.09
4/30/2024 4:15:00 AM,179105427,22555.64,90222560.0,22555.64
4/30/2024 4:30:00 AM,179105427,24526.07,98104280.0,24526.07
4/30/2024 4:45:00 AM,179105427,26458.31,105833240.0,26458.31
4/30/2024 5:00:00 AM,179105427,29266.8,117067200.0,29266.8
4/30/2024 5:15:00 AM,179105427,27592.02,110368080.0,27592.02
4/30/2024 5:30:00 AM,179105427,24441.52,97766080.0,24441.52
4/30/2024 5:45:00 AM,179105427,26824.01,107296040.0,26824.01
4/30/2024 6:00:00 AM,179105427,26770.92,107083680.0,26770.92
4/30/2024 6:15:00 AM,179105427,26263.33,105053320.0,26263.33
4/30/2024 6:30:00 AM,179105427,23514.1,94056400.0,23514.1
4/30/2024 6:45:00 AM,179105427,26762.56,107050240.0,26762.56
4/30/2024 7:00:00 AM,179105427,30881.64,123526560.0,30881.64
4/30/2024 7:15:00 AM,179105427,28519.22,114076880.0,28519.22
4/30/2024 7:30:00 AM,179105427,31646.13,126584520.0,31646.13
4/30/2024 7:45:00 AM,179105427,29979.67,119918680.0,29979.67
4/30/2024 8:00:00 AM,179105427,29724.34,118897360.0,29724.34
4/30/2024 8:15:00 AM,179105427,34465.44,137861760.0,34465.44
4/30/2024 8:30:00 AM,179105427,41854.41,167417640.0,41854.41
4/30/2024 8:45:00 AM,179105427,33353.16,133412640.00000001,33353.16
4/30/2024 9:00:00 AM,179105427,33172.69,132690760.00000001,33172.69
4/30/2024 9:15:00 AM,179105427,32599.79,130399160.0,32599.79
4/30/2024 9:30:00 AM,179105427,41743.99,166975960.0,41743.99
4/30/2024 9:45:00 AM,179105427,33376.0,133504000.0,33376.0
4/30/2024 10:00:00 AM,179105427,34317.3,137269200.0,34317.3
4/30/2024 10:15:00 AM,179105427,33002.52,132010079.99999999,33002.52
4/30/2024 10:30:00 AM,179105427,44549.7,178198800.0,44549.7
4/30/2024 10:45:00 AM,179105427,30302.76,121211040.0,30302.76
4/30/2024 11:00:00 AM,179105427,42924.91,171699640.0,42924.91
4/30/2024 11:15:00 AM,179105427,46657.44,186629760.0,46657.44
4/30/2024 11:30:00 AM,179105427,44515.95,178063800.0,44515.95
4/30/2024 11:45:00 AM,179105427,32361.59,129446360.0,32361.59
4/30/2024 12:00:00 PM,179105427,42699.36,170797440.0,42699.36
4/30/2024 12:15:00 AM,179105427,23076.09,92304360.0,23076.09
4/30/2024 12:30:00 AM,179105427,23223.01,92892040.0,23223.01
4/30/2024 12:45:00 AM,179105427,24958.74,99834960.0,24958.74
4/30/2024 1:00:00 AM,179105427,34935.07,139740280.0,34935.07
4/30/2024 1:15:00 AM,179105427,22650.55,90602200.0,22650.55
4/30/2024 1:30:00 AM,179105427,31902.12,127608480.0,31902.12
4/30/2024 1:45:00 AM,179105427,22561.91,90247640.0,22561.91
4/30/2024 2:00:00 AM,179105427,22693.33,90773320.0,22693.33
4/30/2024 2:15:00 AM,179105427,24701.53,98806120.0,24701.53
4/30/2024 2:30:00 AM,179105427,23945.84,95783360.0,23945.84
4/30/2024 2:45:00 AM,179105427,22586.58,90346320.0,22586.58
4/30/2024 3:00:00 AM,179105427,22939.7,91758800.0,22939.7
4/30/2024 3:15:00 AM,179105427,22779.09,91116360.0,22779.09
4/30/2024 3:30:00 AM,179105427,24624.73,98498920.0,24624.73
4/30/2024 3:45:00 AM,179105427,22457.67,89830680.0,22457.67
4/30/2024 4:00:00 AM,179105427,24258.09,97032360.0,24258.09
4/30/2024 4:15:00 AM,179105427,22555.64,90222560.0,22555.64
4/30/2024 4:30:00 AM,179105427,24526.07,98104280.0,24526.07
4/30/2024 4:45:00 AM,179105427,26458.31,105833240.0,26458.31
4/30/2024 5:00:00 AM,179105427,29266.8,117067200.0,29266.8
4/30/2024 5:15:00 AM,179105427,27592.02,110368080.0,27592.02
4/30/2024 5:30:00 AM,179105427,24441.52,97766080.0,24441.52
4/30/2024 5:45:00 AM,179105427,26824.01,107296040.0,26824.01
4/30/2024 6:00:00 AM,179105427,26770.92,107083680.0,26770.92
4/30/2024 6:15:00 AM,179105427,26263.33,105053320.0,26263.33
4/30/2024 6:30:00 AM,179105427,23514.1,94056400.0,23514.1
4/30/2024 6:45:00 AM,179105427,26762.56,107050240.0,26762.56
4/30/2024 7:00:00 AM,179105427,30881.64,123526560.0,30881.64
